x	y	key	showSelected1	PANEL	group
-1.32991105113304	9	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.32942472182452	9	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.32699635450527	9	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.32285500208913	9	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.32072078569264	11	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.3188422013855	11	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.31307414959287	11	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.30701910626801	11	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.30375737906375	11	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.29990255570202	11	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.29440102068808	11	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.28981944897881	11	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.28814065329743	11	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.28601402095423	11	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.28400319215436	11	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.28326023625714	11	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.28252924351965	11	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.27644208009662	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.26511377600957	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.25957257839037	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.25760765903696	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.25503057584344	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.25251532127898	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.24829574999782	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.24567014657156	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.24519446115243	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.24330070659976	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.23902953027741	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.23462379695501	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.23064374696111	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.22779332997241	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.22287324126747	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.21468636349292	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.21072349519021	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.20886765400577	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.20706722720132	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.20624532572746	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.20508265672971	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.20100975967726	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.19440919819943	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.19065482265558	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.18830229470313	12	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.18601120263729	14	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.1847118256001	14	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.18390494262586	14	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.17947620798329	14	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.1748633971613	14	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.1730159133382	14	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.17025578923014	14	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.16580002895431	14	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.15668698762687	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.15008793757782	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.1493237901112	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.14850796441611	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.14783860278413	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.14580802401501	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.13617851014169	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.12422510902206	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.1185296825089	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.11710376661036	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.11665719479834	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.11602558495519	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.11463714091644	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.11190163171807	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.10951116529538	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.10810528987889	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.10479521443164	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.10210081998273	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.10092406632239	15	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.09918573680174	16	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.09708965804065	16	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.094891005099	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.09085560477112	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.08527832535246	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.0798152261528	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.07545520353455	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.07419116633937	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.07306720434875	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.07153702416211	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.07035380904289	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.06764268402389	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.06532828539732	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.06417333282448	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.06267486770729	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.06199538038743	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.06158360738893	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.06114330042626	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.05985867518249	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.0586303274558	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.05590422648795	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.05314902215221	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.05252733853255	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.05068868766929	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.04890048973633	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.04764293885709	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.04649981881163	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.04612968269847	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.04570172106095	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.03663387632326	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.02722342325897	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.02483691355018	17	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.01865455396413	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.0123965917651	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.01019247292109	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.00821239678955	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-1.0034427174757	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.998800909140722	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.995784455137732	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.993047579916532	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.990315356572363	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.987651016405603	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.986379044084695	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.985851581914107	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.98473699968927	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.983622384016595	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.982127515795538	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.98050267839174	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.979438049922165	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.978185357978747	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.977532768828427	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.975811620097832	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.972626560410615	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.970901862153331	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.970191794285993	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.969491182901841	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.969171739716165	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.968529828364008	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.967366335943328	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.966531107041151	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.962643720119388	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.957281010626953	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.95509117690852	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.954380349005403	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.949908077058513	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.945279263611138	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.94375030927269	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.942425268855617	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.94222943124422	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.942096605247403	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.941255278165126	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.939261400770801	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.937780672498803	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.936419095042748	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.927875658010162	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.906851766124389	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.891768942679017	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.889301990333165	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.88280460655854	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.876715484117252	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.875642425373437	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.873588304245315	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.870742569820255	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.867695916940074	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.86593937889666	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.865104168072855	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.862289973916795	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.85606674427922	18	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.85134844922095	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.85043473691593	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.848950458670473	20	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.847537348198973	20	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.845165540361292	20	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.841781303821985	20	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.839453267128384	20	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.836103802390417	20	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.833538745168418	20	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.83318508946848	20	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.831379319676807	20	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.829198701639752	20	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.824317006157137	20	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.819674064538342	20	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.818862602905423	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.818183573866495	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.817355391052542	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.814737469130093	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.81197310806166	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.807868506348765	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.804037451608645	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.802565809558225	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.800791268319366	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.799712095982843	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.79361876662944	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.787531493113613	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.783047824876567	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.778472393303652	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.77787038497804	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.77535755805732	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.772442588002957	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.770513284746993	19	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.765592374475898	20	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.753485956844493	21	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.744614768449011	21	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.743782996035953	21	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.740753084022897	21	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.73394148885493	21	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.72960768245388	22	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.729259446304512	22	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.72781517201294	22	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.72650128666387	22	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.726337334368933	22	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.72574308816645	22	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.72521371663992	22	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.723527090351433	22	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.721235459097291	22	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.720224605342995	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.718576029712513	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.716490934423675	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.71384637730051	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.711956466806087	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.71104567873542	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.710188160971402	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.709219252435952	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.707587113163785	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.705875378181912	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.704553706385738	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.703769923975805	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.70301654773005	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.70179920355188	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.699206937112113	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.69582908522479	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.69377705712872	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.691795152764535	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.688946486864815	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.68580142897133	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.68124802326422	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.67808661530667	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.677379224412115	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.675543166460058	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.673733840863498	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.669924220040048	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.66554811796827	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.663533135573143	23	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.65962181946241	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.65650853979496	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.649430287057375	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.642243287094394	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.639369115992339	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.634152099626554	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.630424445417622	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.628647671635298	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.6271485445764	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.626440929901742	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.625920291195635	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.625204495356565	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.621901374738038	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.617638709477258	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.615820438731932	24	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.611328913427707	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.60179129438356	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.59402421534962	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.59048775554746	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.586495439806518	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.581026831334488	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.574222627774268	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.56879546439815	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.566542028972357	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.56492535976443	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.564068584291662	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.560574702487437	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.557137526491885	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.552578451333973	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.546204779970543	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.543195019366348	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.540307549141115	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.53697565695142	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.534713057726875	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.53327621327801	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.529896182362788	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.526626788773792	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.522238374547	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.517872307285637	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.516440360077365	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.511516231303128	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.505501217434388	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.50245197483822	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.499062953828595	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.494873030370673	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.488405106491026	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.483292298086863	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.482224704361995	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.480644016491847	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.479196235369528	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.478643487666798	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.47831356019284	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.477100095811005	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.472078988742967	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.46686997735431	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.464820533947325	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.458509363159577	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.453003516479365	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.452038502998954	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.45013068425854	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.448920341032286	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.44815043975307	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.44613973811665	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.442501166655787	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.439875560952113	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.438138690220903	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.433057102771855	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.428620562919395	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.427527240025005	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.426509165471385	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.423406933801437	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.416634204231317	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.41221405333174	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.4119014529053	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.410445890774153	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.408915235343908	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.407649319354403	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.404801130328299	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.400599085856729	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.394787525110092	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.390654550393965	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.388725837836823	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.387055348640665	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.384659528249815	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.380437671088283	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.376278446764223	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.37387875310022	25	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.372662177147335	26	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.368859024197305	26	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.365062642805662	26	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.3635426236518	26	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.362329998020627	26	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.361233916399227	26	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.359073170318253	26	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.356526750390011	26	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.349375691547298	26	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.340241049823815	26	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.336198309165172	26	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.334875926394994	26	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
-0.334378554588197	27	1	H3K27ac-H3K4me3_TDHAM_BP/1	2	9
