colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
#F8766D	0.0259887005649718	0.352272727272727	improved 2.2	improved	2.2	#F8766D
#00BFC4	0.0248587570621469	0.340909090909091	initial 2.4	initial	2.4	#00BFC4
#F8766D	0.0192090395480226	0.290584415584416	improved 2.4	improved	2.4	#F8766D
#00BFC4	0.0248587570621469	0.282467532467533	initial 2.6	initial	2.6	#00BFC4
#F8766D	0.0169491525423729	0.207792207792208	improved 2.6	improved	2.6	#F8766D
#00BFC4	0.0248587570621469	0.220779220779221	initial 2.8	initial	2.8	#00BFC4
#F8766D	0.0135593220338983	0.165584415584416	improved 2.8	improved	2.8	#F8766D
#00BFC4	0.0192090395480226	0.152597402597403	initial 3	initial	3	#00BFC4
#F8766D	0.0112994350282486	0.107142857142857	improved 3	improved	3	#F8766D
#00BFC4	0.0180790960451977	0.099025974025974	initial 3.2	initial	3.2	#00BFC4
#F8766D	0.00790960451977401	0.0584415584415584	improved 3.2	improved	3.2	#F8766D
#00BFC4	0.0101694915254237	0.0551948051948052	initial 3.4	initial	3.4	#00BFC4
#F8766D	0.00790960451977401	0.0405844155844156	improved 3.4	improved	3.4	#F8766D
#00BFC4	0.00338983050847458	0.0275974025974026	initial 3.6	initial	3.6	#00BFC4
#F8766D	0.00790960451977401	0.0340909090909091	improved 3.6	improved	3.6	#F8766D
#00BFC4	0.00338983050847458	0.0227272727272727	initial 3.8	initial	3.8	#00BFC4
#F8766D	0.00338983050847458	0.0178571428571429	improved 3.8	improved	3.8	#F8766D
#00BFC4	0.00338983050847458	0.0227272727272727	initial 4	initial	4	#00BFC4
#F8766D	0.00338983050847458	0.0113636363636364	improved 4	improved	4	#F8766D
#00BFC4	0.00338983050847458	0.0194805194805195	initial 4.2	initial	4.2	#00BFC4
#F8766D	0.00338983050847458	0.00324675324675325	improved 4.2	improved	4.2	#F8766D
#00BFC4	0.00338983050847458	0.0162337662337662	initial 4.4	initial	4.4	#00BFC4
#F8766D	0.00338983050847458	0.00324675324675325	improved 4.4	improved	4.4	#F8766D
#00BFC4	0.00338983050847458	0.012987012987013	initial 4.6	initial	4.6	#00BFC4
#F8766D	0	0	improved 4.6	improved	4.6	#F8766D
#00BFC4	0	0	initial 4.8	initial	4.8	#00BFC4
#F8766D	0	0	improved 4.8	improved	4.8	#F8766D
#00BFC4	0	0	initial 5	initial	5	#00BFC4
#F8766D	0	0	improved 5	improved	5	#F8766D
